,beat_num,tot_pop,white_nothisp,black_nothisp,tot_hisp,year
4434,324,9119.6,41.8,7248.2,41.6,1996
4435,331,11404.4,1254.6,8211.2,128.6,1996
4436,332,7858,124,6207.6,40,1996
4437,333,5253.2,72.6,4295,38.4,1996
4438,334,9637.8,339.2,7814.2,117.2,1996
4439,411,7060.2,20.2,5794.8,22.4,1996
4440,412,12865,127,10937,50.4,1996
4441,413,11878.2,180.2,9781.8,143,1996
4442,414,13237.8,123.4,11028.2,72.8,1996
4443,421,12702.8,144,9818.2,165.8,1996
4444,422,7723.2,273,5316.2,605.8,1996
4445,423,17449,834.2,8653,4406.4,1996
4446,424,10758.2,571.6,2938.2,4769.8,1996
4447,431,12707.6,1232.2,6948.8,2249.2,1996
4448,432,17543.8,5820,111.2,7894.8,1996
4449,433,14817.6,9448.8,83.2,2896,1996
4450,434,4120.8,352.8,1227,1759.4,1996
4451,511,17282.8,130.4,14438.8,48.8,1996
4452,512,10689.6,76.2,8512.8,68.8,1996
4453,513,9897.4,84.2,7895.6,60.8,1996
4454,522,10092,43.6,7930.2,65.2,1996
4455,523,13538.2,141,10825.4,46.6,1996
4456,524,10667.2,97.8,8575.6,99.8,1996
4457,531,5823,833.8,3298.4,567.6,1996
4458,532,8928.4,210,5677.2,1142.2,1996
4459,533,9068.8,73.8,6393.4,126.6,1996
4460,611,10430.2,71.6,8537.2,33.6,1996
4461,612,10727.8,24,8623.4,57.4,1996
4462,613,9849.2,46.8,8093.6,24.8,1996
4463,614,11527.2,315.8,9380.8,40.6,1996
4464,621,8714.4,27.2,6903.2,18.6,1996
4465,622,4156.2,30,3395.2,20,1996
4466,623,6807.8,33.2,5819.2,25.6,1996
4467,624,9751,79.2,7927.2,33,1996
4468,631,10411.8,61.6,8654.4,48,1996
4469,632,11029.6,44.2,9449.4,52.4,1996
4470,633,7932.4,38.8,6593.2,64.2,1996
4471,634,5535,11,4515.2,22.8,1996
4472,711,7485,53.6,5985,16.8,1996
4473,712,7856.6,27.6,6208.6,39.2,1996
4474,713,7974.6,44,6347.8,44.6,1996
4475,714,4709.8,26.2,3685.2,28.8,1996
4476,715,5737.6,33.6,4503.6,77.6,1996
4477,722,5307.8,16.4,4045.8,36.8,1996
4478,723,6130.8,10.2,4858.4,22.2,1996
4479,724,5689.4,19.2,4445.4,44.4,1996
4480,725,6869.8,14,5434.2,25.6,1996
4481,726,6795.4,27.8,5383.4,21.4,1996
4482,731,5657.2,30.4,4542,24,1996
4483,732,5591.6,23,4340.4,32.2,1996
4484,733,6842.4,12.6,5388,50.8,1996
4485,734,5994.6,159.2,4636,41,1996
4486,735,8121,50.8,6367.8,29,1996
4487,811,21574.6,17200.8,61.2,1443.8,1996
4488,812,15023.6,11557.4,23.4,1311.4,1996
4489,813,18753.2,11910.2,54,3343.2,1996
4490,814,11382.6,4973.8,3110.8,1124.4,1996
4491,815,13854.8,8095,109.2,2923.8,1996
4492,821,8346.8,3745.8,37.2,2744,1996
4493,822,17235,6507.8,126.8,6450.4,1996
4494,823,20609,6177,1633.2,7532.4,1996
4495,824,14040.2,2688.8,1765.6,6063,1996
4496,825,9283.2,984.4,4259,1763.6,1996
4497,831,14236.8,4228.2,3202.2,3262.6,1996
4498,832,9330.6,922.2,5808.6,464.4,1996
4499,833,16529,8543.6,521.4,4057.6,1996
4500,834,21596.4,13271.4,2056.6,1943.2,1996
4501,835,16957.4,5371.8,7068,1037,1996
4502,911,11128.4,2294.4,1207.6,5003,1996
4503,912,14186,5068.6,50.2,5592.2,1996
4504,913,15056,5840,102,4193.8,1996
4505,914,15772,3878.8,390.4,1199.6,1996
4506,915,12034.2,5954,1137.4,1866.2,1996
4507,921,12510.6,3798.6,16.8,5451.8,1996
4508,922,14851.6,4833,36.2,6176,1996
4509,923,13115.6,3339.4,171.4,6138.2,1996
4510,924,8631.2,940.4,43,5574.8,1996
4511,925,6971,3256.2,1798.2,664.2,1996
4512,931,11979.2,1481.6,784.6,6582.2,1996
4513,932,9618.6,489.8,5771.4,1227.6,1996
4514,933,8557.2,722.8,2225,3499.8,1996
4515,934,7896.4,95.8,5862.6,298.8,1996
4516,935,4185,594.8,2578.6,198.8,1996
4517,1011,7365.2,27.2,5664.6,42.6,1996
4518,1012,7067.4,15.6,5496.6,26.2,1996
4519,1013,12280.2,335.2,2244.4,7144.6,1996
4520,1014,6931.8,78.2,5372,60.2,1996
4521,1021,6112.8,22.8,4500,16.8,1996
4522,1022,7069.2,146,4550.6,876,1996
4523,1023,6886.4,222.4,1630.6,3408.4,1996
4524,1024,13788.4,267.6,1841.4,8577,1996
4525,1031,21489,1135.4,53.4,15510.6,1996
4526,1032,12756.4,469.2,72,9343.8,1996
4527,1033,15219.6,769.4,3057.4,8745.6,1996
4528,1034,16261.2,1890,2576.4,8888.2,1996
4529,1111,9928.4,445.2,5843.6,1382,1996
4530,1112,9130.6,149,6083.2,852,1996
4531,1113,5140.2,15.8,4105.2,17.8,1996
4532,1114,2815.8,14.8,2166.6,24.4,1996
4533,1115,4376.6,8,3411,13,1996
4534,1121,8250.8,160.4,5248.2,1043.8,1996
4535,1122,6564.8,59.8,5087.8,28.4,1996
4536,1123,5530.4,38.8,4367.8,37,1996
4537,1124,3411.6,29.4,2622.4,36.8,1996
4538,1125,4474.4,5.4,3530.6,10.2,1996
4539,1131,4875,21,3885.2,11.2,1996
4540,1132,6535,18.4,5039.2,33.4,1996
4541,1133,7366,34.6,5578.4,54.4,1996
4542,1134,4048.8,29.6,3234,22.4,1996
4543,1135,4996.6,245.8,3024.6,767.4,1996
4544,1211,10696.2,1864.6,1096.8,5535.2,1996
4545,1212,12485.8,6522,236.2,3782.8,1996
4546,1213,9871.4,3061.2,1330.4,3982.2,1996
4547,1214,2975,1686,439.8,524.8,1996
4548,1215,8778,2743.2,498.6,4165.2,1996
4549,1221,9554.8,3423.2,830.6,3684,1996
4550,1222,4153.2,88.2,3218,42.6,1996
4551,1223,4417.6,51.8,3309,41.8,1996
4552,1224,2973,803.2,1734.2,80.2,1996
4553,1225,5834.4,688.8,2224.2,1252.6,1996
4554,1231,10719.2,3729,3280.4,701.4,1996
4555,1232,6409.6,2085.6,2306.6,494.6,1996
4556,1233,11223.6,271.4,4722.8,4069.2,1996
4557,1234,18499.8,1225.4,115.8,13148,1996
4558,1235,12459,1099.2,230.2,8763.6,1996
4559,1411,14544.2,4144.4,334,7331.8,1996
4560,1412,12805.6,3436.8,327.2,6112.4,1996
4561,1413,13022.4,2527.8,764.4,7207.4,1996
4562,1414,10076.8,2255.2,656.8,5367,1996
4563,1421,12862,1429.8,872.8,7532.8,1996
4564,1422,13978.8,822.6,1665.4,8063.4,1996
4565,1423,9772.6,938.2,1339.8,5299.8,1996
4566,1424,7988.6,3552.6,1058.4,2483,1996
4567,1431,9541.8,2475.8,232,5115.8,1996
4568,1432,7779.6,3918.6,137,2776.6,1996
4569,1433,9369.4,3302,237.8,4387,1996
4570,1434,10061.8,4636,404.4,3607.8,1996
4571,1511,9080,203.8,6959.6,60.4,1996
4572,1512,6331.2,172.8,4891,55,1996
4573,1513,6255.2,938,3548,438,1996
4574,1522,9864.8,76.2,7637.8,55.4,1996
4575,1523,7071.8,91.8,5259.6,65.2,1996
4576,1524,8402,90.8,6457.8,87.2,1996
4577,1531,7535,66.8,5725.8,66.6,1996
4578,1532,8069.6,51.6,6181.6,51.4,1996
4579,1533,8553.4,143.6,6674.4,26.8,1996
4580,1611,18439,15252,19.2,548.4,1996
4581,1612,12911.6,10579,157.4,417.8,1996
4582,1613,13479.2,10994.2,16.2,554,1996
4583,1614,14045,11094.8,182.2,664.4,1996
4584,1621,11196.2,8751,8.4,405.6,1996
4585,1622,25815.8,20252,34.4,1370.8,1996
4586,1623,16682.4,12033.6,49.2,1391.2,1996
4587,1624,15739.8,11286.2,76.2,1504.6,1996
4588,1631,17484.4,13833,10.6,1001,1996
4589,1632,12848.8,9614.4,136,977.2,1996
4590,1633,19363.8,13487.4,39.8,2200.6,1996
4591,1634,15638.2,9653.6,59.2,2812.2,1996
4592,1651,3.8,1.6,1.6,0,1996
4593,1652,1.6,0.8,0.8,0,1996
4594,1653,4.2,2,2,0,1996
4595,1654,1640.8,572.6,77,594.8,1996
4596,1655,1.6,0.8,0.8,0,1996
4597,1711,16356.8,10209.4,86.4,982.6,1996
4598,1712,23385,9377,388.8,4438,1996
4599,1713,14728.6,3211.4,626.2,5151.6,1996
4600,1722,13316.4,7860,131,2245,1996
4601,1723,23517,7089.4,459,8251,1996
4602,1724,17806.6,6186,347.4,6031.2,1996
4603,1731,13137.8,7484.6,96.2,2898.8,1996
4604,1732,12683.8,6698.8,91.4,3139.6,1996
4605,1733,13074.8,5243,132.6,4456.8,1996
4606,1811,7974.2,6257.2,374.6,517.6,1996
4607,1812,9083.2,7611.8,292.2,276.8,1996
4608,1813,8886.6,6748.6,788.4,282.6,1996
4609,1814,10994,9304.6,532,316.8,1996
4610,1821,10034.2,5542.2,2418.2,363.2,1996
4611,1822,2792,178.2,1714,39.8,1996
4612,1823,4851.6,479.4,3301.2,75.4,1996
4613,1824,19817.4,16585.2,1232.2,564.2,1996
4614,1831,3167.2,2157.4,472.2,138.6,1996
4615,1832,7658.6,5515,1067.8,349,1996
4616,1833,10502.6,8773.2,291,287.6,1996
4617,1834,10056.6,7579.4,697,349.2,1996
4618,1911,17602.8,10537.8,274.2,3678,1996
4619,1912,14968.4,8219,699.6,3623.2,1996
4620,1913,8423.4,2931,1689,2011.2,1996
4621,1914,13474.8,4128.4,3912,1713.8,1996
4622,1915,12827.6,7014.2,2032.6,2026.4,1996
4623,1921,11404.4,7647.8,142.4,1983.6,1996
4624,1922,15945.8,11406.4,361.6,2413.8,1996
4625,1923,9424,6481,609.4,1322.4,1996
4626,1924,10399.6,8212.6,334.4,914.2,1996
4627,1925,23678,17804.6,1818.8,1478.4,1996
4628,1931,10386.8,5051,1025,2721.6,1996
4629,1932,10351,8111.8,210.8,877.6,1996
4630,1933,9544.4,7456.2,268.4,865.6,1996
4631,1934,19526.4,15873.8,837.2,1004.2,1996
4632,1935,15198.8,12849.8,420.6,613.4,1996
4633,2011,17362.6,9074.2,211,1782.2,1996
4634,2012,11645.4,5380.6,445.4,2844.2,1996
4635,2013,13340,6159.2,1182.6,2859.6,1996
4636,2022,9270.8,4162,2472.2,981,1996
4637,2023,9742.8,4888,2176.6,902.4,1996
4638,2024,11309.6,4416.6,2528.2,1150.6,1996
4639,2031,10980,5514,253.8,2325.6,1996
4640,2032,10745.6,5011.2,493.4,3127.2,1996
4641,2033,7761.8,2482.8,1234.8,1221.8,1996
4642,2211,23534,18743.4,484.8,493.6,1996
4643,2212,20607.8,9792.2,6904.2,315.2,1996
4644,2213,11860.4,4311.6,5345.4,155.2,1996
4645,2221,9108.8,2227.4,5308.2,91,1996
4646,2222,9454,41.6,7914,31.6,1996
4647,2223,11594.6,47,9815.6,62.6,1996
4648,2232,8743.4,74,7218.2,45.6,1996
4649,2233,9132.8,34.8,7735.2,35,1996
4650,2234,9821.2,61,8103.8,61.6,1996
4651,2411,21491,13329.6,1104,1580.8,1996
4652,2412,17847.2,8706.6,635.6,1702.8,1996
4653,2413,23111.2,10022.8,1103.4,2499.6,1996
4654,2422,9983.4,3158.6,3259,1613.8,1996
4655,2423,12023.6,4658.8,2560.4,2254.2,1996
4656,2424,13038.8,3607.2,3230.8,2809.8,1996
4657,2431,7802.8,3018.6,1532.8,1470.6,1996
4658,2432,18712.4,7278.2,3313.2,3530.8,1996
4659,2433,22991.8,11003.8,3760,2809.4,1996
4660,2511,11865,7685.6,39,1943.6,1996
4661,2512,18821,8273.6,590.8,5755.4,1996
4662,2513,7883.4,2923.2,2829.6,522.8,1996
4663,2514,15715,8028.8,96.6,4240.4,1996
4664,2515,15054.4,4891,707.8,5857.8,1996
4665,2521,18094,6341.8,123.8,7295.4,1996
4666,2522,13948.2,2411.6,248.4,7965.2,1996
4667,2523,14082.8,6125.8,65.6,4626.2,1996
4668,2524,12813.4,2945.2,154.6,6780.8,1996
4669,2525,12213.6,1304.4,374,7580.2,1996
4670,2531,8749.6,274.8,6330.4,335.6,1996
4671,2532,11708.6,255,8586.2,447.2,1996
4672,2533,11493.8,863.8,5158.8,2805.2,1996
4673,2534,14238.2,912.8,2279.4,7742.6,1996
4674,2535,12504.2,686,1020.8,7790.2,1996
4675,3100,23899.6,19965.6,28.6,707,1996
4676,111,343,184.9,81.2,31,1997
4677,112,299.7,178.2,31.6,27.7,1997
4678,113,557.5,321.3,122.7,43.4,1997
4679,114,5516.7,3879.3,677.2,209,1997
4680,121,3234.6,1952.5,425.9,160.6,1997
4681,122,1061.3,609.5,137.5,76.3,1997
4682,123,7011.3,4078.7,1703.2,321.6,1997
4683,124,555.8,64.4,303.8,12.6,1997
4684,131,5766.7,1042.8,2879.2,129,1997
4685,132,2967.1,629.4,1746.8,79,1997
4686,133,8129.5,338.4,5801.5,55.4,1997
4687,211,8856.3,1354.2,5645.9,143.1,1997
4688,212,11349.2,44.8,8331.4,50.7,1997
4689,213,8924.9,30.5,6508.4,20,1997
4690,214,6211,38.3,4890,50.2,1997
4691,215,6856.4,19.9,4953.7,29.2,1997
4692,221,5969.3,42.5,4482,31.5,1997
4693,222,14835.9,2745.7,8819.8,209.9,1997
4694,223,7214,43.5,5635.2,43.7,1997
4695,224,5622.5,18.2,4381.2,32.7,1997
4696,225,3887.5,10.8,3004,22.3,1997
4697,231,2322.4,8.1,1852.5,12.4,1997
4698,232,4451.6,13.3,3215.4,17.1,1997
4699,233,8973.5,1801.3,4970.2,176.8,1997
4700,234,12187.2,4778.7,4591.3,437.9,1997
4701,235,9728.7,5027.9,1953.1,258.6,1997
4702,311,4126.2,29.4,3015.2,21.8,1997
4703,312,5882.9,17.4,4179.8,35.5,1997
4704,313,7099.6,132.3,5070.3,33.6,1997
4705,314,6413.4,404.5,4634,56.2,1997
4706,321,9434.2,29.4,7120.3,56.3,1997
4707,322,5803.8,15.2,4500.7,21.6,1997
4708,323,9207.7,27.2,7427.6,55.8,1997
4709,324,9102.2,42.1,6937.9,41.2,1997
4710,331,11425.3,1237.2,7977.4,127.7,1997
4711,332,7844.5,116.5,5957.7,39.5,1997
4712,333,5234.9,63.7,4147,35.8,1997
4713,334,9615.1,313.9,7602.9,112.4,1997
4714,411,7034.4,22.9,5567.1,23.3,1997
4715,412,12793.5,118,10584,50.8,1997
4716,413,11775.9,163.4,9415.6,137.5,1997
4717,414,13210.6,115.3,10678.9,77.6,1997
4718,421,12768.1,138.5,9471.4,157.1,1997
4719,422,7653.4,255,5060.9,557.6,1997
4720,423,17379,742.9,8383.5,4114.8,1997
4721,424,10682.4,525.7,2822.4,4451.6,1997
4722,431,12689.2,1149.4,6681.6,2203.4,1997
4723,432,17830.1,5355.5,122.9,8024.1,1997
4724,433,14814.2,8943.6,84.4,3018,1997
4725,434,4067.1,318.1,1191.5,1645.8,1997
4726,511,17235.1,116.8,13963.6,56.6,1997
4727,512,10619.2,73.4,8120.6,63.1,1997
4728,513,9784.8,73.4,7492.2,58.1,1997
4729,522,9958.5,43.7,7455.9,65.4,1997
4730,523,13463.4,127,10339.8,50.2,1997
4731,524,10558.9,90.6,8167.2,100.1,1997
4732,531,5793.5,788.6,3147.3,548.2,1997
4733,532,8863.8,186.5,5397.9,1071.4,1997
4734,533,8975.6,68.1,5904.8,117.7,1997
4735,611,10332.9,64.2,8148.9,34.2,1997
4736,612,10677.6,26.5,8234.3,58.3,1997
4737,613,9824.9,43.6,7791.2,27.1,1997
4738,614,11421.4,263.1,9039.1,39.7,1997
4739,621,8643.3,28.4,6535.4,19.7,1997
4740,622,4102.4,25.5,3232.4,18,1997
4741,623,6817.6,30.9,5676.4,26.2,1997
4742,624,9790.5,69.9,7691.9,33,1997
4743,631,10425.1,53.2,8406.8,46.5,1997
4744,632,11066.7,40.4,9245.8,50.3,1997
4745,633,7895.3,34.1,6367.9,54.9,1997
4746,634,5535,10.5,4354.4,21.1,1997
4747,711,7275.5,49.2,5544,19.6,1997
4748,712,7723.2,28.2,5809.2,43.4,1997
4749,713,7792.2,39.5,5923.6,47.2,1997
4750,714,4648.1,20.9,3467.9,30.1,1997
4751,715,5616.7,30.2,4202.2,75.2,1997
4752,722,5247.6,17.8,3792.6,36.6,1997
4753,723,5989.6,11.4,4511.8,21.9,1997
4754,724,5607.8,18.9,4180.8,38.8,1997
4755,725,6760.1,15,5089.4,29.7,1997
4756,726,6669.3,26.6,5030.8,24.8,1997
4757,731,5610.4,26.8,4325.5,23,1997
4758,732,5475.7,19.5,4038.8,27.9,1997
4759,733,6748.8,13.7,5074.5,46.6,1997
4760,734,5909.7,121.9,4401,37,1997
4761,735,8079,45.1,6052.1,29.5,1997
4762,811,21657.7,16714.6,71.4,1536.6,1997
4763,812,15057.7,11180.3,27.3,1382.8,1997
4764,813,19043.9,11328.9,63,3657.9,1997
4765,814,11444.2,4825.6,2940.1,1155.3,1997
4766,815,14232.1,7790,112.9,3197.1,1997
4767,821,8633.6,3456.6,43.4,3020.5,1997
4768,822,17883,5829.6,144.6,7086.3,1997
4769,823,21149,5394.5,1850.9,7808.3,1997
4770,824,14393.9,2310.6,1828.7,6159.5,1997
4771,825,9366.4,817.3,4340.5,1597.2,1997
4772,831,14533.6,3691.9,3539.4,3229.7,1997
4773,832,9396.7,771.9,5757.2,400.8,1997
4774,833,16824.5,7810.7,591.3,4473.7,1997
4775,834,21736.3,12237.8,2379.7,2096.9,1997
4776,835,17099.8,4557.1,7506,1012,1997
4777,911,11414.3,2110.8,1286.2,5022,1997
4778,912,14444.5,4692.7,56.9,5693.4,1997
4779,913,15290,5530.5,118,4161.1,1997
4780,914,16010.5,3746.1,381.3,1153.2,1997
4781,915,12089.9,5770.5,1079.3,1834.9,1997
4782,921,12888.2,3406.7,19.6,5722.1,1997
4783,922,15427.7,4293.5,41.4,6666.5,1997
4784,923,13639.7,2900.3,183.8,6517.9,1997
4785,924,8762.4,871.3,50,5433.1,1997
4786,925,6895.5,3113.4,1690.4,632.4,1997
4787,931,12263.4,1310.7,769.2,6535.9,1997
4788,932,9394.7,414.6,5352.8,1148.2,1997
4789,933,8506.4,636.6,2061.5,3363.6,1997
4790,934,7669.8,93.1,5400.2,268.6,1997
4791,935,4106.5,573.6,2389.7,195.1,1997
4792,1011,7257.9,26.9,5284.7,44.7,1997
4793,1012,7035.8,15.7,5208.7,28.4,1997
4794,1013,12331.9,307.9,2143.3,6900.7,1997
4795,1014,6833.6,72.9,5044.5,59.4,1997
4796,1021,6084.6,25.1,4212.5,19.6,1997
4797,1022,6956.4,141.5,4237.7,833.5,1997
4798,1023,6848.3,210.8,1480.2,3264.8,1997
4799,1024,13776.8,253.2,1722.3,8193,1997
4800,1031,21716,1031.3,61.8,15056.2,1997
4801,1032,12881.3,425.9,83.5,9025.1,1997
4802,1033,15483.7,755.3,3283.8,8362.2,1997
4803,1034,16465.4,1781,2703.8,8601.4,1997
4804,1111,9871.3,391.4,5604.7,1276.5,1997
4805,1112,9073.7,136.5,5749.4,804,1997
4806,1113,5080.4,16.1,3877.9,18.1,1997
4807,1114,2788.1,15.6,2038.2,23.3,1997
4808,1115,4311.7,8.5,3189.5,14.5,1997
4809,1121,8185.1,149.8,4946.9,1010.6,1997
4810,1122,6550.1,53.6,4848.1,31.3,1997
4811,1123,5405.8,37.1,4067.1,34.5,1997
4812,1124,3322.7,29.8,2428.3,30.1,1997
4813,1125,4219.3,6.3,3118.2,11.9,1997
4814,1131,4771,21,3622.9,12.4,1997
4815,1132,6530,18.8,4802.9,30.3,1997
4816,1133,7384,40.2,5312.8,50.8,1997
4817,1134,3993.1,30.7,3052,22.8,1997
4818,1135,4919.7,240.6,2826.2,737.3,1997
4819,1211,10662.9,1886.2,1065.1,5177.9,1997
4820,1212,12388.1,6524,232.9,3443.6,1997
4821,1213,9839.8,3139.4,1298.8,3670.9,1997
4822,1214,3107.5,1829,423.1,481.6,1997
4823,1215,8731.5,2828.4,471.2,3852.9,1997
4824,1221,9539.6,3392.4,784.2,3488,1997
4825,1222,4143.9,90.4,3071.5,47.2,1997
4826,1223,4327.7,59.6,3037.5,46.6,1997
4827,1224,3081.5,871.4,1711.4,86.9,1997
4828,1225,5987.8,702.1,2190.4,1190.7,1997
4829,1231,10808.9,3740.5,3091.8,686.3,1997
4830,1232,6333.2,2066.2,2133.7,474.7,1997
4831,1233,10877.7,262.8,4239.6,3859.9,1997
4832,1234,18507.1,1147.3,114.1,12594.5,1997
4833,1235,12308,1115.4,240.9,8203.2,1997
4834,1411,14549.9,4008.8,323.5,7093.6,1997
4835,1412,13018.2,3208.1,327.4,6147.3,1997
4836,1413,12972.8,2484.1,734.3,6844.8,1997
4837,1414,9989.1,2253.4,608.6,5054,1997
4838,1421,12933,1398.6,834.1,7199.1,1997
4839,1422,14029.1,793.2,1499.8,7792.3,1997
4840,1423,9795.7,969.4,1279.1,5013.1,1997
4841,1424,8011.7,3730.7,982.8,2257.5,1997
4842,1431,9514.1,2446.6,225.5,4873.1,1997
4843,1432,7702.7,3979.7,137.5,2510.2,1997
4844,1433,9324.8,3430,243.1,3996,1997
4845,1434,10108.1,4799.5,348.8,3347.6,1997
4846,1511,9081.5,186.6,6672.2,69.8,1997
4847,1512,6380.4,167.1,4746,53,1997
4848,1513,6280.9,840.5,3459,442.5,1997
4849,1522,9915.1,71.9,7345.6,54.8,1997
4850,1523,7152.1,85.6,5076.7,61.9,1997
4851,1524,8416.5,89.6,6197.6,83.9,1997
4852,1531,7560,58.6,5478.1,71.7,1997
4853,1532,8067.2,44.7,5894.7,48.3,1997
4854,1533,8574.8,137.7,6413.8,30.1,1997
4855,1611,18455.5,14882,21.4,563.3,1997
4856,1612,12901.7,10283.5,182.8,427.6,1997
4857,1613,13434.4,10656.9,17.9,575.5,1997
4858,1614,14136.5,10882.6,189.4,669.3,1997
4859,1621,11221.4,8497.5,9.8,415.7,1997
4860,1622,26034.1,19812,32.8,1475.1,1997
4861,1623,16840.3,11715.2,51.9,1483.9,1997
4862,1624,15932.6,10976.4,75.4,1584.2,1997
4863,1631,17574.8,13492.5,12.2,1049.5,1997
4864,1632,13147.1,9553.3,134,1037.9,1997
4865,1633,19653.1,13107.8,45.1,2367.2,1997
4866,1634,15940.9,9258.7,68.9,3065.4,1997
4867,1651,3.1,1.2,1.2,0,1997
4868,1652,1.2,0.6,0.6,0,1997
4869,1653,3.4,1.5,1.5,0,1997
4870,1654,1491.6,496.7,60,544.6,1997
4871,1655,1.2,0.6,0.6,0,1997
4872,1711,16500.1,9890.8,96.8,1003.2,1997
4873,1712,23805,8984.5,404.1,4598,1997
4874,1713,14898.2,3108.3,609.9,5096.7,1997
4875,1722,13522.8,7607,132.5,2330.5,1997
4876,1723,23987,6672.3,457,8462,1997
4877,1724,17964.7,5854,356.3,6067.4,1997
4878,1731,13357.1,7152.7,106.9,3075.6,1997
4879,1732,12881.1,6406.1,101.3,3294.7,1997
4880,1733,13267.6,4916.5,134.2,4586.6,1997
4881,1811,8096.9,6295.4,366.2,506.2,1997
4882,1812,9158.4,7568.6,285.9,286.6,1997
4883,1813,8939.2,6705.2,750.8,263.7,1997
4884,1814,10972,9195.2,518.5,318.1,1997
4885,1821,10392.4,5670.9,2372.4,373.4,1997
4886,1822,2838.5,191.9,1601,44.6,1997
4887,1823,4644.7,484.8,2932.9,71.3,1997
4888,1824,19957.3,16524.9,1225.4,583.4,1997
4889,1831,3386.9,2317.3,461.9,150.7,1997
4890,1832,7762.7,5548.5,1049.6,355,1997
4891,1833,10561.2,8700.9,305.5,294.2,1997
4892,1834,10321.2,7680.8,694.5,360.9,1997
4893,1911,17494.6,10331.6,294.4,3497.5,1997
4894,1912,14814.3,8191,642.7,3375.4,1997
4895,1913,8429.8,2904,1644,1948.9,1997
4896,1914,13589.6,4118.8,3744,1721.6,1997
4897,1915,12854.2,7093.4,1925.2,1914.3,1997
4898,1921,11331.8,7539.6,142.3,1859.2,1997
4899,1922,16059.1,11530.8,338.2,2215.6,1997
4900,1923,9358.5,6525,578.3,1184.3,1997
4901,1924,10496.2,8320.7,319.8,840.4,1997
4902,1925,23716.5,17706.2,1721.1,1484.3,1997
4903,1931,10409.6,5121,997.5,2476.2,1997
4904,1932,10494,8165.1,209.1,812.7,1997
4905,1933,9618.3,7532.9,250.3,799.7,1997
4906,1934,19656.8,15832.6,824.9,995.9,1997
4907,1935,15178.1,12711.6,413.2,607.8,1997
4908,2011,17551.7,8705.4,228,1842.9,1997
4909,2012,11699.3,5230.2,447.3,2836.9,1997
4910,2013,13241.5,6069.4,1128.2,2742.7,1997
4911,2022,9296.6,4090.5,2400.4,972.5,1997
4912,2023,9766.6,4869,2087.7,894.3,1997
4913,2024,11315.2,4355.2,2437.9,1120.7,1997
4914,2031,10963,5322.5,245.6,2309.2,1997
4915,2032,10604.7,4923.9,463.3,2949.9,1997
4916,2033,7688.6,2506.6,1158.1,1130.1,1997
4917,2211,23537,18079.8,526.6,501.7,1997
4918,2212,20581.1,9284.4,6797.9,317.4,1997
4919,2213,11816.8,4055.2,5227.3,155.4,1997
4920,2221,9053.6,2100.3,5138.4,95.5,1997
4921,2222,9388.5,39.7,7608,30.7,1997
4922,2223,11493.2,44.5,9448.7,61.7,1997
4923,2232,8683.8,71,6925.9,47.2,1997
4924,2233,9050.6,35.1,7427.9,38.5,1997
4925,2234,9718.4,59.5,7740.1,65.7,1997
4926,2411,21676.5,12778.2,1174,1655.6,1997
4927,2412,18125.4,8259.2,650.7,1772.1,1997
4928,2413,23381.9,9400.6,1139.8,2581.2,1997
4929,2422,9901.3,3039.7,3150.5,1509.1,1997
4930,2423,12077.7,4482.6,2543.3,2252.9,1997
4931,2424,13195.1,3375.4,3165.1,2888.1,1997
4932,2431,7777.6,2872.2,1507.6,1467.7,1997
4933,2432,18917.8,7078.4,3266.9,3548.6,1997
4934,2433,23147.6,10807.6,3681,2813.3,1997
4935,2511,12115,7451.7,45.5,2102.7,1997
4936,2512,19213.5,7709.7,658.1,6052.3,1997
4937,2513,7958.8,2702.9,2877.7,535.1,1997
4938,2514,16199.5,7639.1,108.2,4601.8,1997
4939,2515,15609.8,4405.5,722.6,6339.1,1997
4940,2521,18643.5,5838.6,140.1,7706.8,1997
4941,2522,14203.4,2144.2,253.8,7969.4,1997
4942,2523,14441.1,5642.1,75.2,4949.9,1997
4943,2524,13026.3,2713.9,170.7,6773.1,1997
4944,2525,12349.2,1191.8,360.5,7387.9,1997
4945,2531,8763.7,235.1,6143.3,303.7,1997
4946,2532,11761.2,230.5,8326.9,404.9,1997
4947,2533,11527.6,769.1,4973.1,2730.9,1997
4948,2534,14239.4,802.6,2133.3,7493.2,1997
4949,2535,12662.4,623,964.1,7573.4,1997
4950,3100,24021.7,19588.7,33.2,727.5,1997
4951,111,355,186.6,86.8,34,1998
4952,112,322.8,187.8,34.4,30.8,1998
4953,113,579,330.2,127.8,41.6,1998
4954,114,5591.8,3853.2,684.8,221,1998
4955,121,3439.4,2023,463.6,167.4,1998
4956,122,1158.2,663,145,79.2,1998
4957,123,7218.2,4141.8,1743.8,328.4,1998
4958,124,635.2,73.6,347.2,14.4,1998
4959,131,5867.8,1143.2,2671.8,142,1998
4960,132,3140.4,697.6,1769.2,90,1998
4961,133,7978,325.6,5428,55.6,1998
4962,211,8944.2,1372.8,5564.6,143.4,1998
4963,212,11057.8,45.2,7628.6,46.8,1998
4964,213,8504.6,31,5751.6,22,1998
4965,214,6162,41.2,4666,47.8,1998
4966,215,6649.6,22.6,4478.8,30.8,1998
4967,221,5882.2,41,4200,30,1998
4968,222,14835.6,2642.8,8558.2,205.6,1998
4969,223,7237,49,5444.8,45.8,1998
4970,224,5274,17.8,3866.8,29.8,1998
